num_firms;num_customers;network_type;pref_att_links;acc_step;l_ind;l_wom;l_ad;a;s_v0;s_a;s_e;maxstock;wealth;risk;buyer_memory;p;c;d;cpp;a;ai;num_links;max_iter;roi;mgn;cst;market_size;sales_quantity;final_quanlity_expectation;final_uncertainty
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089468887;15460;172797,5;9987;6184;0,987539257;0,010859249
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089540129;16277,5;181790;9954;6511;0,990897091;0,010356927
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089338676;14157,5;158470;9653;5663;0,980979548;0,011460502
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089335946;14132,5;158195;9202;5653;0,989365237;0,011442323
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088221796;8170;92607,5;5235;3268;1,003951516;0,012200432
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088148004;7945;90132,5;5151;3178;0,995475009;0,01305017
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088290989;8392,5;95055;5450;3357;0,990204866;0,012699134
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,08817965;8040;91177,5;5208;3216;0,995259269;0,012509895
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087850295;7147,5;81360;5213;2859;0,981508932;0,013130954
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087840962;7125;81112,5;4908;2850;0,992737782;0,012998806
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088103492;7815;88702,5;5027;3126;0,978729779;0,01279454
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088077153;7740;87877,5;5601;3096;0,992111601;0,012779697
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088265753;8310;94147,5;5326;3324;1,000430863;0,012439025
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087849261;7145;81332,5;5070;2858;0,989048957;0,013430059
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,08633292;4695;54382,5;3448;1878;0,980683146;0,014476887
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086831866;5300;61037,5;3419;2120;0,99567544;0,013768521
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086617229;5022,5;57985;3259;2009;1,000727355;0,014066881
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086443567;4817,5;55730;3522;1927;1,000013345;0,014079118
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086467675;4845;56032,5;3523;1938;0,988430629;0,014138771
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087057458;5625;64612,5;3733;2250;0,981967338;0,013542961
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086961694;5482,5;63045;3459;2193;0,983812049;0,013739737
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086586478;4985;57572,5;3608;1994;0,994301393;0,014237109
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086800396;5257,5;60570;3556;2103;1,008568177;0,013989095
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,08703437;5590;64227,5;3721;2236;0,99288007;0,013688412
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089110163;12327,5;138340;10839;4931;0,985836451;0,011725348
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,08910154;12267,5;137680;10988;4907;0,984753722;0,012060413
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089287169;13700;153437,5;10988;5480;0,97748245;0,011484869
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089374104;14490;162127,5;11319;5796;0,982413707;0,011013894
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089344649;14212,5;159075;11512;5685;0,986747756;0,010916582
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089179941;12835;143922,5;10774;5134;0,981855715;0,011691765
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,08930186;13827,5;154840;10817;5531;0,977379656;0,011381633
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089371234;14462,5;161825;10658;5785;1,001931932;0,011084421
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089411446;14857,5;166170;11300;5943;0,990836919;0,010284805
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,089399454;14737,5;164850;11128;5895;0,995980985;0,010838118
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087765285;6947,5;79160;5677;2779;0,985982646;0,01318652
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087642735;6677,5;76190;5991;2671;0,999381111;0,013495495
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087664983;6725;76712,5;5678;2690;1,003218654;0,013211326
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088016505;7572,5;86035;5831;3029;0,987320997;0,0129995
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087603361;6595;75282,5;5537;2638;0,990002687;0,013292715
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087996958;7520;85457,5;5629;3008;0,985787852;0,012914662
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087765285;6947,5;79160;5804;2779;0,986503988;0,013089837
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,088009089;7552,5;85815;5840;3021;1,003055148;0,012855164
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087732176;6872,5;78335;5687;2749;0,986008874;0,013146627
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,087964743;7435;84522,5;5930;2974;0,979029703;0,013014712
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086063379;4420;51357,5;3849;1768;0,991640666;0,014597674
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086274327;4632,5;53695;3819;1853;0,987714955;0,014620622
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086283803;4642,5;53805;3965;1857;0,994914473;0,014426106
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086325967;4687,5;54300;4024;1875;0,996930658;0,0144299
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,085826611;4202,5;48965;3691;1681;0,98650332;0,014757346
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086367369;4732,5;54795;3953;1893;0,987899755;0,014369991
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086024144;4382,5;50945;3853;1753;0,998343697;0,01437108
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,085894207;4262,5;49625;3772;1705;0,997775459;0,014433752
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,085894207;4262,5;49625;4012;1705;0,990046234;0,014330318
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;25;15000;60;30;27,5;1;0,05;0,025;200;365;0,086026779;4385;50972,5;3917;1754;0,997966231;0,01438091
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089010926;11670;131107,5;7558;4668;0,983752587;0,012342117
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089128919;12460;139797,5;7720;4984;0,999427466;0,012163769
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089008933;11657,5;130970;7029;4663;0,993730822;0,012583525
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089124706;12430;139467,5;7030;4972;0,993524336;0,012135762
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089050304;11922,5;133885;7457;4769;0,997326757;0,012611477
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088744918;10205;114992,5;6681;4082;0,980890563;0,012832368
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089275162;13597,5;152310;8020;5439;0,999440097;0,01173383
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089015296;11697,5;131410;7281;4679;0,988647261;0,012606283
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088894735;10982,5;123545;7330;4393;0,976416383;0,013120555
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089072933;12072,5;135535;7400;4829;0,987352875;0,012284342
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087580257;6547,5;74760;4190;2619;0,985808934;0,013642631
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086904043;5400;62137,5;3737;2160;0,984347585;0,01438042
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087889084;7242,5;82405;4225;2897;0,994749833;0,013134681
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087414429;6225;71212,5;3898;2490;0,988659151;0,014063505
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087836795;7115;81002,5;4365;2846;0,987910039;0,013516382
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087514068;6415;73302,5;4118;2566;0,992819007;0,013990256
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087483223;6355;72642,5;4311;2542;0,982195715;0,013269439
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087634462;6660;75997,5;4215;2664;0,979575607;0,01340025
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087179679;5817,5;66730;3499;2327;0,994208395;0,014072015
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087827379;7092,5;80755;4196;2837;0,979784017;0,013194157
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086257652;4615;53502,5;2692;1846;1,005545991;0,014004184
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085997632;4357,5;50670;2681;1743;0,994621749;0,014460163
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085587512;4002,5;46765;2572;1601;0,995055821;0,015092036
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085866261;4237,5;49350;2469;1695;0,993643637;0,014639041
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086204452;4560;52897,5;2869;1824;0,989549781;0,014235519
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085621713;4030;47067,5;2811;1612;0,985255811;0,014672236
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086290884;4650;53887,5;2918;1860;0,990679688;0,014664939
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086569897;4965;57352,5;3054;1986;1,002264117;0,014248714
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085871875;4242,5;49405;2751;1697;1,007518234;0,014572862
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;25;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085891426;4260;49597,5;2673;1704;0,995973913;0,014707332
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08954467;16332,5;182395;10720;6533;0,991660748;0,010300561
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089523783;16082,5;179645;10012;6433;0,993542953;0,010510437
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089455703;15317,5;171230;10461;6127;0,982410761;0,010823707
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08930186;13827,5;154840;10110;5531;0,987627122;0,011159999
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08925455;13425;150412,5;9408;5370;0,985161626;0,011224334
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089445833;15212,5;170075;9770;6085;0,991245668;0,01091249
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089439417;15145;169332,5;9524;6058;0,993606101;0,010738805
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089396426;14707,5;164520;9700;5883;0,997019205;0,0112181
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089429565;15042,5;168205;9534;6017;0,98455512;0,011094265
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08946521;15420;172357,5;9212;6168;0,988500391;0,011098419
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088161418;7985;90572,5;5573;3194;0,987054796;0,013010422
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087853393;7155;81442,5;5135;2862;0,979903194;0,013565841
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088081577;7752,5;88015;5565;3101;0,978540976;0,012909653
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088294771;8405;95192,5;5325;3362;0,981796253;0,012563354
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08811734;7855;89142,5;5141;3142;0,999469217;0,01270249
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088089506;7775;88262,5;5266;3110;0,990184688;0,012640503
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088339314;8555;96842,5;5310;3422;0,993612879;0,012294547
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087904127;7280;82817,5;5140;2912;0,987896089;0,013113042
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088081577;7752,5;88015;5187;3101;0,994659222;0,01308747
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088175527;8027,5;91040;5264;3211;0,997937593;0,012672055
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086621296;5027,5;58040;3583;2011;0,99148198;0,013796872
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086712756;5142,5;59305;3683;2057;0,983767284;0,013798142
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086911121;5410;62247,5;3603;2164;0,998137811;0,013526825
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086975421;5502,5;63265;3568;2201;0,983836053;0,014042854
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086421423;4792,5;55455;3617;1917;0,981554498;0,014705864
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086956522;5475;62962,5;3860;2190;0,986604565;0,013665314
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087004276;5545;63732,5;3533;2218;0,98879588;0,013673342
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086283803;4642,5;53805;3410;1857;0,986057493;0,014299905
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086828188;5295;60982,5;3490;2118;0,985066328;0,013966282
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;50;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086880868;5367,5;61780;3661;2147;0,994833581;0,013671637
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089344649;14212,5;159075;11013;5685;0,981847073;0,01115774
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089301289;13822,5;154785;11375;5529;0,985157463;0,011170521
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089228432;13212,5;148075;11216;5285;0,97954136;0,011414049
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089344108;14207,5;159020;11275;5683;0,988834303;0,011187008
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089268646;13542,5;151705;11047;5417;0,984490331;0,011158684
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089292673;13747,5;153960;10860;5499;0,981404967;0,011071014
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089355126;14310;160147,5;11373;5724;0,976437576;0,010938427
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,0891352;12505;140292,5;11570;5002;0,971491037;0,011902814
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089415648;14900;166637,5;11114;5960;0,997506815;0,010610685
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,089239901;13305;149092,5;10688;5322;0,9918488;0,011622823
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087425192;6245;71432,5;5336;2498;0,982119305;0,013577239
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087989441;7500;85237,5;5960;3000;0,99435288;0,012700721
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088224984;8180;92717,5;5972;3272;0,994386084;0,01226384
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087714231;6832,5;77895;5761;2733;0,9899923;0,013269272
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087801985;7032,5;80095;5894;2813;0,988282136;0,013075435
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087832617;7105;80892,5;5767;2842;1,001697682;0,013201984
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08790213;7275;82762,5;5942;2910;0,992888109;0,013093023
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088013729;7565;85952,5;5929;3026;1,016102203;0,012938884
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,088240026;8227,5;93240;6045;3291;0,991771026;0,012463524
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;20;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,087780502;6982,5;79545;5611;2793;0,992496271;0,0129203
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086337543;4700;54437,5;3902;1880;0,987184805;0,014376264
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08612739;4482,5;52045;3950;1793;0,983411146;0,014522929
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085968134;4330;50367,5;3896;1732;0,981158754;0,014681623
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086068563;4425;51412,5;3864;1770;1,001816181;0,014460044
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086283803;4642,5;53805;3645;1857;0,989548295;0,014246369
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085584381;4000;46737,5;3971;1600;0,989341224;0,014576276
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085533776;3960;46297,5;3676;1584;0,99426818;0,014748471
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,08601622;4375;50862,5;3668;1750;0,984273259;0,014864785
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,085829464;4205;48992,5;3821;1682;0,987949644;0,014965736
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;30;75;50;15000;60;30;27,5;1;0,05;0,025;200;365;0,086214215;4570;53007,5;3936;1828;0,996675579;0,014148666
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0,025;200;365;0,089034518;11820;132757,5;7266;4728;0,97650596;0,012558703
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0,025;200;365;0,089176299;12807,5;143620;7804;5123;0,990464504;0,011949732
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0,025;200;365;0,089215219;13107,5;146920;7671;5243;0,980134684;0,012227022
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0,025;200;365;0,088998906;11595;130282,5;8125;4638;0,985045821;0,012327275
4;200;random;1;1;1;1;1;1;0,5;0,5;0,5;10;25;75;15000;60;30;27,5;1;0,05;0,025;200;365;0,08914557;12580;141117,5;7792;5032;0,982509177;0,01234993
